transaction_id,user_id,amount,transaction_type,merchant_category,timestamp,transaction_frequency,avg_user_amount,deviation_from_avg,transaction_gap_seconds,account_age_days,failed_attempts,device_type,location,is_foreign_transaction,unusual_amount_flag,velocity_flag,new_device_flag,location_change_flag,night_transaction_flag,is_fraud
T5264,U419,784.34,transfer,fashion,2026-05-03 12:34:54.308484,6,561.5373399461711,222.8,385,1163,0,mobile,India,0,0,0,1,0,0,0
T947,U580,1058.18,transfer,gaming,2026-05-03 11:47:32.308484,11,806.5701249450165,251.61,1880,516,0,web,Germany,1,0,1,1,0,0,0
T783,U636,3243.36,payment,gaming,2026-05-03 11:56:46.308484,8,2683.2771831443206,560.08,3854,1739,1,mobile,UK,1,0,0,1,0,0,0
T6244,U458,2573.47,transfer,fashion,2026-05-03 15:47:39.308484,4,2569.2490802423067,4.22,1757,738,1,mobile,Germany,1,0,0,0,0,0,0
T1683,U1154,1293.51,payment,grocery,2026-05-03 13:40:47.308484,4,2746.1138353604574,1452.6,4745,1904,2,web,UK,1,0,0,1,0,0,0
T2625,U157,3126.53,payment,grocery,2026-05-03 14:24:20.308484,7,1592.0445515768856,1534.49,3695,1942,1,mobile,USA,1,0,0,0,0,0,0
T7511,U552,1970.25,payment,travel,2026-05-03 12:22:16.308484,5,1602.6978769061466,367.55,3478,507,0,web,USA,1,0,0,0,0,0,0
T9669,U1163,1275.54,withdrawal,gaming,2026-05-03 18:57:15.308484,6,1648.292786589628,372.75,1312,1252,1,web,UK,1,0,0,0,0,0,0
T7293,U83,1109.47,payment,fashion,2026-05-03 13:59:28.308484,5,871.3342159923425,238.14,2892,1474,0,mobile,UK,1,0,0,0,0,0,0
T3437,U750,1505.3,payment,electronics,2026-05-03 10:02:33.308484,6,1568.5290980183295,63.23,911,1545,3,mobile,Germany,1,0,0,0,1,0,0
T6524,U1029,451.04,payment,travel,2026-05-03 18:19:36.308484,5,611.3460830679255,160.31,2886,1203,0,web,UAE,1,0,0,0,0,0,0
T9287,U836,605.83,transfer,travel,2026-05-03 18:17:20.308484,7,1821.4743303356897,1215.64,686,1923,1,mobile,UAE,1,0,0,0,0,0,0
T4057,U519,1356.1,payment,grocery,2026-05-03 15:38:21.308484,9,1471.6193078954961,115.52,3845,104,1,web,Germany,1,0,1,1,0,0,0
T3508,U532,1423.5,payment,gaming,2026-05-03 11:21:36.308484,7,2690.7801239572063,1267.28,70,1426,1,web,UK,1,0,0,0,0,0,0
T1577,U751,1445.24,withdrawal,fashion,2026-05-03 11:27:52.308484,10,1156.1407574622258,289.1,2221,1465,0,mobile,UAE,1,0,1,0,1,0,1
T9346,U175,2879.72,withdrawal,grocery,2026-05-03 15:24:14.308484,5,2853.349692862443,26.37,1513,805,2,web,India,0,0,0,0,1,0,0
T1887,U523,1608.4,payment,travel,2026-05-03 10:37:10.308484,2,2991.816002644333,1383.42,8083,394,0,web,UAE,1,0,0,0,0,0,0
T3882,U548,4499.5,withdrawal,grocery,2026-05-03 12:51:59.308484,7,2433.1062581970373,2066.39,1903,605,2,web,UAE,1,0,0,0,0,0,0
T8548,U492,610.26,payment,fashion,2026-05-03 17:13:49.308484,1,1595.581150162287,985.32,4893,213,0,web,UAE,1,0,0,0,0,0,0
T6123,U803,2146.68,transfer,grocery,2026-05-03 13:02:00.308484,11,1909.568432824901,237.11,3923,1908,0,web,USA,1,0,1,0,0,0,0
T1152,U407,558.29,payment,fashion,2026-05-03 13:32:51.308484,11,630.6139592520697,72.32,2176,50,0,mobile,USA,1,0,1,0,0,0,0
T7815,U837,2692.08,payment,grocery,2026-05-03 13:26:27.308484,7,2211.934128007579,480.15,1032,1884,0,mobile,UK,1,0,0,1,0,0,0
T871,U667,3742.96,transfer,grocery,2026-05-03 12:20:22.308484,6,2226.5382809665907,1516.42,932,23,0,web,USA,1,0,0,0,0,0,0
T4449,U513,56.26,withdrawal,grocery,2026-05-03 13:09:03.308484,1,2455.977653449668,2399.72,4461,520,2,web,India,0,0,0,1,0,0,0
T9238,U984,50.0,withdrawal,grocery,2026-05-03 15:42:38.308484,2,2911.393921031821,2861.39,3943,1353,1,web,UK,1,0,0,1,0,0,0
T4539,U63,1381.32,withdrawal,fashion,2026-05-03 13:08:51.308484,8,2040.844168090317,659.52,4779,130,1,mobile,UK,1,0,0,0,0,0,0
T7256,U1142,2728.25,withdrawal,gaming,2026-05-03 13:19:12.308484,8,2493.379182502082,234.87,3727,942,3,mobile,UAE,1,0,0,1,0,0,0
T33,U119,1932.82,withdrawal,gaming,2026-05-03 10:06:47.308484,5,1805.6081501370109,127.21,921,1077,0,mobile,UK,1,0,0,0,0,0,0
T93,U394,4287.86,transfer,electronics,2026-05-03 10:50:16.308484,7,2597.2452161148353,1690.61,8033,1206,1,mobile,USA,1,0,0,1,1,0,0
T3519,U1020,1538.74,withdrawal,grocery,2026-05-03 12:27:01.308484,3,2543.1006062774313,1004.36,2788,153,0,web,India,0,0,0,0,0,0,0
T2014,U1037,2190.19,withdrawal,fashion,2026-05-03 10:59:42.308484,8,2085.0924335340214,105.1,5748,147,2,mobile,Germany,1,0,0,1,0,0,0
T9304,U258,925.11,withdrawal,electronics,2026-05-03 21:59:43.308484,9,921.0371563024062,4.07,2868,361,1,mobile,Germany,1,0,1,0,0,0,0
T5098,U597,4566.58,payment,electronics,2026-05-03 14:05:20.308484,11,2782.850421739901,1783.73,2078,429,1,web,Germany,1,0,1,0,0,0,0
T8905,U379,2803.98,payment,travel,2026-05-03 13:44:47.308484,1,2615.7561364282947,188.22,1756,836,0,mobile,UK,1,0,0,0,0,0,0
T9411,U421,506.88,transfer,grocery,2026-05-03 14:37:24.308484,3,1342.861672879156,835.98,110,72,1,mobile,USA,1,0,0,1,0,0,1
T544,U595,321.9,withdrawal,fashion,2026-05-03 12:08:46.308484,1,743.7692311596882,421.87,8988,134,0,mobile,USA,1,0,0,0,0,0,0
T682,U733,2090.34,withdrawal,grocery,2026-05-03 12:03:42.308484,5,1249.6856711101623,840.65,7268,1539,3,web,India,0,0,0,0,0,0,0
T7517,U566,649.1,payment,travel,2026-05-03 14:39:26.308484,10,638.9549682580663,10.15,2481,1113,1,mobile,UAE,1,0,1,0,0,0,0
T9560,U1054,71.16,payment,electronics,2026-05-03 17:03:33.308484,1,1886.5588131914958,1815.4,526,1821,1,mobile,UAE,1,0,0,1,1,0,1
T9498,U319,1237.09,transfer,electronics,2026-05-03 18:26:08.308484,10,1063.0540903303638,174.04,3682,1429,1,web,UAE,1,0,1,0,0,0,0
T8908,U452,372.06,transfer,electronics,2026-05-03 17:48:43.308484,1,557.4071829629083,185.35,3694,1242,0,mobile,USA,1,0,0,0,0,0,0
T4987,U540,3208.49,withdrawal,fashion,2026-05-03 12:32:26.308484,7,2558.2882721287497,650.2,3184,456,1,web,Germany,1,0,0,0,0,0,0
T5410,U13,508.62,transfer,fashion,2026-05-03 14:56:16.308484,7,839.8527762247116,331.23,3469,1610,1,web,UK,1,0,0,1,0,0,0
T10771,U373,2631.59,transfer,electronics,2026-05-03 18:17:58.308484,11,2614.045000044903,17.54,1169,1167,2,web,USA,1,0,1,1,0,0,0
T4663,U257,1815.79,transfer,grocery,2026-05-03 12:25:57.308484,2,1979.8777083972284,164.09,4541,1381,1,mobile,USA,1,0,0,0,0,0,0
T7012,U1120,496.75,transfer,travel,2026-05-03 11:12:52.308484,5,1402.0773874295562,905.33,881,471,3,mobile,India,0,0,0,1,0,0,0
T10185,U328,348.61,transfer,electronics,2026-05-03 13:30:57.308484,8,767.7990696410984,419.19,3700,1021,1,web,UK,1,0,0,0,0,0,1
T8974,U238,3478.29,withdrawal,grocery,2026-05-03 17:58:21.308484,1,1342.6011135283993,2135.69,3419,1952,1,mobile,UK,1,1,0,1,0,0,1
T8020,U485,856.01,transfer,gaming,2026-05-03 12:41:27.308484,9,1048.3981666039049,192.39,576,1071,2,web,India,0,0,1,0,0,0,0
T714,U401,1641.57,withdrawal,gaming,2026-05-03 12:06:15.308484,5,1093.9000364194249,547.67,616,1990,0,mobile,USA,1,0,0,0,0,0,0
T3,U569,694.03,payment,grocery,2026-05-03 11:07:03.308484,2,533.1624028996663,160.87,2647,601,0,web,UK,1,0,0,0,0,0,0
T8485,U101,897.27,withdrawal,grocery,2026-05-03 15:59:09.308484,1,755.0274007059036,142.24,1100,1111,0,web,UAE,1,0,0,0,1,0,0
T3096,U953,2461.93,withdrawal,fashion,2026-05-03 11:05:00.308484,2,1767.8093646556413,694.12,5751,1689,1,mobile,USA,1,0,0,0,0,0,0
T739,U281,2822.72,payment,grocery,2026-05-03 14:43:56.308484,6,2255.3919129922597,567.33,3377,1326,2,mobile,India,0,0,0,1,0,0,0
T9948,U422,2815.27,transfer,gaming,2026-05-03 21:22:34.308484,2,1851.939526558035,963.33,3694,1611,3,web,Germany,1,0,0,0,1,0,0
T9304,U258,925.11,withdrawal,electronics,2026-05-03 21:59:43.308484,9,921.0371563024062,4.07,2868,361,1,mobile,Germany,1,0,1,0,0,0,0
T1994,U276,489.85,withdrawal,fashion,2026-05-03 10:21:29.308484,2,1032.9463230582078,543.1,3329,592,1,web,USA,1,0,0,0,0,0,0
T1923,U644,970.89,payment,gaming,2026-05-03 12:24:37.308484,1,1579.9689810628931,609.08,4842,564,1,mobile,UK,1,0,0,0,0,0,0
T6245,U713,1027.08,transfer,grocery,2026-05-03 14:37:27.308484,9,1175.314519710455,148.23,845,1120,0,mobile,UAE,1,0,1,0,0,0,0
T7217,U406,829.89,withdrawal,fashion,2026-05-03 18:07:54.308484,11,602.7507809235495,227.14,4967,573,1,web,Germany,1,0,1,0,0,0,0
T3805,U322,1165.61,transfer,grocery,2026-05-03 14:35:42.308484,8,2621.0194970336397,1455.41,3552,905,0,web,Germany,1,0,0,0,0,0,0
T2089,U835,2957.09,withdrawal,electronics,2026-05-03 10:33:42.308484,5,2630.821691213606,326.27,3185,70,0,mobile,Germany,1,0,0,1,0,0,0
T6555,U1178,3642.8,withdrawal,grocery,2026-05-03 18:15:33.308484,3,2247.619940140282,1395.18,3182,1700,0,web,UK,1,0,0,0,0,0,0
T1625,U365,2242.81,payment,electronics,2026-05-03 13:30:10.308484,5,2577.530151214173,334.72,4282,1448,2,mobile,Germany,1,0,0,0,0,0,0
T6240,U517,1353.58,payment,electronics,2026-05-03 12:41:16.308484,7,1407.9074507332525,54.33,1983,1339,1,web,UAE,1,0,0,0,0,0,0
T5951,U1170,1305.96,transfer,fashion,2026-05-03 15:31:53.308484,1,1013.8469662164485,292.11,3018,1454,0,web,USA,1,0,0,0,0,0,0
T6548,U436,3515.95,withdrawal,fashion,2026-05-03 12:56:03.308484,8,2724.8921561465595,791.06,3166,1406,1,web,UK,1,0,0,0,0,0,0
T5664,U616,917.39,transfer,travel,2026-05-03 14:53:38.308484,1,2259.0143567439122,1341.62,1901,1003,0,mobile,UAE,1,0,0,0,0,0,0
T2462,U363,1167.07,transfer,travel,2026-05-03 12:34:24.308484,1,1789.505254163698,622.44,4320,1976,0,mobile,UAE,1,0,0,1,0,0,0
T66,U906,96.97,withdrawal,gaming,2026-05-03 11:52:56.308484,8,822.1993047766231,725.23,2707,1207,1,web,UAE,1,0,0,0,0,0,0
T1005,U929,4049.49,withdrawal,travel,2026-05-03 10:46:39.308484,4,2140.3652296186056,1909.12,3221,1144,3,mobile,USA,1,0,0,0,0,0,0
T7762,U1132,931.61,payment,grocery,2026-05-03 18:08:27.308484,10,1642.0956256868417,710.49,2533,614,0,mobile,USA,1,0,1,1,0,0,0
T10918,U967,2442.41,payment,travel,2026-05-03 14:05:01.308484,2,1550.6047580399716,891.81,1631,1664,0,mobile,UAE,1,0,0,0,0,0,1
T10689,U374,2752.34,withdrawal,grocery,2026-05-03 18:06:04.308484,4,2250.839599452551,501.5,3147,1991,1,mobile,USA,1,0,0,0,0,0,0
T794,U676,1021.31,transfer,travel,2026-05-03 10:09:01.308484,6,1663.0135828041778,641.7,7887,893,1,web,India,0,0,0,0,1,0,0
T11734,U500,50.0,transfer,electronics,2026-05-03 13:50:55.308484,10,1469.1039173536096,1419.1,1807,1104,1,mobile,Germany,1,0,1,0,0,0,0
T10410,U307,1067.04,payment,gaming,2026-05-03 20:36:21.308484,2,1862.1015125702243,795.06,3464,1228,0,mobile,Germany,1,0,0,0,1,0,0
T8196,U671,280.71,withdrawal,travel,2026-05-03 20:03:06.308484,10,2196.276989288728,1915.57,4778,607,0,mobile,UK,1,0,1,0,1,0,0
T3108,U840,1484.83,transfer,fashion,2026-05-03 11:19:53.308484,10,1796.1543741995179,311.32,1242,902,0,web,USA,1,0,1,0,0,0,0
T9683,U1029,794.84,transfer,electronics,2026-05-03 19:29:14.308484,4,2041.574004419434,1246.73,576,1094,0,web,USA,1,0,0,1,0,0,0
T8081,U373,1927.94,payment,fashion,2026-05-03 15:48:58.308484,6,1828.6790597670847,99.26,209,1159,0,web,UK,1,0,0,0,0,0,0
T10889,U59,4385.03,withdrawal,fashion,2026-05-03 21:36:28.308484,1,2325.7327712591987,2059.3,1392,1020,0,web,UAE,1,0,0,1,0,0,0
T11580,U62,1497.15,transfer,grocery,2026-05-03 14:37:58.308484,5,1129.2489894241903,367.9,3501,1422,0,mobile,UAE,1,0,0,0,0,0,0
T8474,U755,1416.47,transfer,electronics,2026-05-03 12:05:34.308484,10,744.1791516559769,672.29,2636,311,2,web,Germany,1,0,1,0,0,0,0
T3765,U857,1614.29,transfer,travel,2026-05-03 11:06:44.308484,1,1385.1515457575938,229.14,1201,1963,0,web,India,0,0,0,0,0,0,0
T4074,U767,2819.41,payment,gaming,2026-05-03 10:41:48.308484,8,2634.006644900199,185.4,1374,490,1,mobile,UK,1,0,0,0,1,0,0
T7978,U767,965.83,transfer,travel,2026-05-03 13:48:00.308484,8,756.9750466837988,208.85,268,1870,3,mobile,UK,1,0,0,0,1,0,0
T6488,U860,50.0,transfer,gaming,2026-05-03 17:32:38.308484,6,2965.920428097513,2915.92,3580,1442,1,web,India,0,0,0,0,0,0,0
T2454,U656,1736.95,transfer,fashion,2026-05-03 11:55:37.308484,4,1568.902250301743,168.05,92,1890,0,web,USA,1,0,0,0,1,0,0
T10003,U1017,3099.65,payment,travel,2026-05-03 13:54:02.308484,11,2662.796327688705,436.85,1904,68,0,web,Germany,1,0,1,0,1,0,0
T5517,U444,930.32,withdrawal,electronics,2026-05-03 16:26:41.308484,9,698.717918423652,231.6,4893,393,2,web,India,0,0,1,0,1,0,0
T3546,U683,647.86,withdrawal,electronics,2026-05-03 12:16:30.308484,3,612.3908337237184,35.47,4675,1221,3,mobile,USA,1,0,0,0,1,0,0
T5439,U99,4939.36,payment,electronics,2026-05-03 10:36:07.308484,9,2215.183844794975,2724.18,661,286,0,mobile,Germany,1,1,1,0,0,0,0
T135,U605,1419.13,withdrawal,fashion,2026-05-03 11:06:08.308484,2,1071.5629038123088,347.57,232,1575,1,mobile,Germany,1,0,0,1,0,0,0
T2984,U1029,6106.08,transfer,electronics,2026-05-03 15:45:17.308484,1,2898.4943310631206,3207.59,3897,1876,1,mobile,UAE,1,1,0,0,0,0,1
T1412,U1148,668.36,payment,grocery,2026-05-03 13:17:36.308484,2,712.4245935806232,44.06,3108,168,0,mobile,UK,1,0,0,0,0,0,0
T3826,U427,1537.42,withdrawal,fashion,2026-05-03 13:01:01.308484,4,1887.4031623997546,349.98,4927,1970,0,web,UK,1,0,0,0,0,0,0
T4544,U200,368.53,withdrawal,travel,2026-05-03 12:27:53.308484,2,1026.3335272719073,657.8,799,880,1,web,Germany,1,0,0,0,1,0,0
T9329,U160,1091.75,withdrawal,travel,2026-05-03 16:50:44.308484,10,1406.1368332591778,314.39,3397,1862,1,web,UK,1,0,1,0,1,0,0
T11666,U1161,952.47,payment,fashion,2026-05-03 16:38:25.308484,10,1599.0222021952668,646.55,1766,1054,0,web,Germany,1,0,1,1,0,0,0
T1414,U1095,2551.48,transfer,electronics,2026-05-03 11:19:58.308484,2,2774.8876581815234,223.41,917,1154,0,mobile,USA,1,0,0,0,0,0,0
T5063,U990,1890.42,withdrawal,travel,2026-05-03 12:39:55.308484,2,2299.3830689746424,408.96,472,1020,2,web,UAE,1,0,0,0,0,0,0
T1869,U1053,402.61,transfer,fashion,2026-05-03 10:54:25.308484,1,857.0706980419152,454.46,2823,861,0,mobile,UK,1,0,0,0,0,0,0
T3935,U299,2007.09,payment,travel,2026-05-03 12:50:01.308484,8,2610.446271261156,603.36,648,127,1,mobile,India,0,0,0,0,0,0,0
T2032,U640,2515.49,withdrawal,travel,2026-05-03 11:55:24.308484,7,1487.641934008126,1027.85,2821,357,1,web,UAE,1,0,0,0,0,0,0
T444,U689,741.57,transfer,fashion,2026-05-03 12:29:20.308484,10,527.0277090879908,214.54,3608,503,0,mobile,USA,1,0,1,0,0,0,0
T5218,U232,771.22,withdrawal,electronics,2026-05-03 14:10:06.308484,1,1474.482296208526,703.26,1592,769,1,mobile,India,0,0,0,0,0,0,0
T10803,U1174,2167.01,payment,electronics,2026-05-03 17:54:04.308484,6,2056.051670982437,110.96,4579,1481,1,web,India,0,0,0,0,0,0,0
T10206,U1059,3741.68,withdrawal,fashion,2026-05-03 13:24:44.308484,5,2871.5092380021115,870.17,4899,531,2,web,UAE,1,0,0,0,0,0,0
T2189,U90,744.74,transfer,electronics,2026-05-03 11:24:40.308484,9,751.0738915772198,6.33,3457,1147,0,mobile,USA,1,0,1,0,0,0,0
T348,U981,812.74,withdrawal,travel,2026-05-03 10:01:13.308484,7,528.5449586351841,284.2,5990,826,3,web,UAE,1,0,0,0,0,0,0
T8195,U605,865.77,transfer,travel,2026-05-03 18:51:30.308484,1,1044.7017759529344,178.93,4852,1372,1,web,UAE,1,0,0,1,0,0,0
T8877,U16,1947.39,payment,grocery,2026-05-03 22:27:48.308484,2,2568.94011449468,621.55,1781,596,0,web,UAE,1,0,0,0,0,0,0
T4808,U1100,1221.28,withdrawal,grocery,2026-05-03 15:16:31.308484,11,1630.8120722063834,409.53,3295,845,1,web,UK,1,0,1,0,0,0,0
T9109,U747,3796.66,transfer,grocery,2026-05-03 12:43:15.308484,5,1819.7229838798382,1976.94,918,996,0,mobile,India,0,1,0,1,0,0,0
T7732,U346,794.84,withdrawal,travel,2026-05-03 12:51:13.308484,2,2362.526518228942,1567.69,372,1242,2,mobile,UAE,1,0,0,1,0,0,0
T6224,U8,1179.86,withdrawal,grocery,2026-05-03 10:28:08.308484,10,1209.4494052790853,29.59,706,1013,4,web,India,0,0,1,0,0,0,0
T2103,U240,3217.18,withdrawal,gaming,2026-05-03 16:21:44.308484,9,2827.8952277765557,389.28,3730,1206,1,web,USA,1,0,1,0,0,0,0
T11093,U563,1975.1,transfer,grocery,2026-05-03 16:19:41.308484,10,1257.8323642776668,717.27,2842,1015,0,web,UK,1,0,1,0,1,0,1
T10565,U236,3146.94,transfer,travel,2026-05-03 15:24:22.308484,3,1707.532489288315,1439.41,2145,1049,1,mobile,USA,1,0,0,1,0,0,0
T7222,U1079,1148.43,withdrawal,travel,2026-05-03 14:35:05.308484,6,1024.9031783954529,123.53,650,1710,1,web,India,0,0,0,1,0,0,0
T4177,U516,692.72,transfer,travel,2026-05-03 13:19:11.308484,7,888.1670252780028,195.45,2183,388,0,mobile,UK,1,0,0,0,0,0,0
T9839,U94,1053.19,payment,gaming,2026-05-03 15:43:14.308484,10,2674.3804190398005,1621.19,4660,397,1,mobile,UK,1,0,1,0,1,0,0
T6086,U267,1938.75,transfer,electronics,2026-05-03 17:02:18.308484,1,1891.2422958084962,47.51,1495,1137,0,web,India,0,0,0,0,0,0,0
T10956,U281,772.63,withdrawal,electronics,2026-05-03 17:33:21.308484,6,714.822600771343,57.81,827,1458,0,mobile,USA,1,0,0,1,0,0,0
T4138,U1028,412.23,payment,gaming,2026-05-03 12:50:28.308484,7,1208.4652882314545,796.24,2683,1304,0,web,UK,1,0,0,0,0,0,0
T7258,U953,983.53,payment,electronics,2026-05-03 14:54:58.308484,4,524.3249344181013,459.21,4534,1256,0,web,Germany,1,0,0,0,0,0,0
T6493,U882,1265.43,payment,electronics,2026-05-03 16:49:28.308484,8,2544.4554134907594,1279.03,3318,880,1,mobile,UK,1,0,0,0,0,0,0
T6254,U228,1338.62,transfer,gaming,2026-05-03 14:42:21.308484,8,1020.2439025828578,318.38,3108,264,1,mobile,USA,1,0,0,0,0,0,0
T4289,U326,1411.46,withdrawal,electronics,2026-05-03 11:24:41.308484,7,1726.398437035903,314.94,2986,99,1,mobile,Germany,1,0,0,0,0,0,0
T7932,U1091,5414.5,payment,gaming,2026-05-03 19:59:08.308484,6,2889.743848132974,2524.76,4750,669,2,mobile,UK,1,0,0,0,0,0,0
T10243,U239,434.7,withdrawal,fashion,2026-05-03 19:08:24.308484,4,1491.5308912479368,1056.83,3449,348,1,mobile,UK,1,0,0,0,0,0,0
T6899,U588,2058.14,payment,gaming,2026-05-03 15:25:30.308484,1,2504.4269401736397,446.29,2157,1281,1,mobile,Germany,1,0,0,0,0,0,0
T8980,U411,684.79,transfer,travel,2026-05-03 16:28:46.308484,9,1135.1052513456261,450.32,3889,1782,2,mobile,Germany,1,0,1,0,0,0,0
T2874,U1131,879.44,transfer,grocery,2026-05-03 13:40:13.308484,9,704.4977845686244,174.94,3278,1935,0,web,UK,1,0,1,1,0,0,0
T3182,U966,1222.4,payment,travel,2026-05-03 12:44:56.308484,8,1118.5378374280124,103.86,573,1789,0,web,UK,1,0,0,0,0,0,0
T6080,U872,828.42,withdrawal,grocery,2026-05-03 12:32:35.308484,6,1564.8878792423511,736.47,3077,5,0,mobile,UAE,1,0,0,0,1,0,0
T3173,U115,1554.02,withdrawal,grocery,2026-05-03 14:16:18.308484,8,1950.430227088183,396.41,3433,80,1,web,India,0,0,0,0,0,0,0
T1937,U204,1537.51,transfer,grocery,2026-05-03 13:24:19.308484,10,1252.4662731544586,285.04,2793,788,0,mobile,UAE,1,0,1,0,0,0,0
T3219,U370,820.58,transfer,grocery,2026-05-03 12:03:41.308484,9,583.1008124665253,237.48,3760,55,1,web,USA,1,0,1,0,0,0,0
T4809,U168,2015.81,payment,fashion,2026-05-03 09:54:38.308484,3,1676.6864416660276,339.12,4513,1012,0,web,UAE,1,0,0,1,0,0,0
T1734,U618,5436.76,transfer,electronics,2026-05-03 16:40:49.308484,9,2349.554085913991,3087.21,1503,1162,2,web,Germany,1,1,1,0,0,0,0
T7255,U1096,4894.71,payment,fashion,2026-05-03 17:34:07.308484,7,2995.5667322211243,1899.14,4332,35,3,web,UAE,1,0,0,0,0,0,0
T8748,U1011,2344.1,withdrawal,electronics,2026-05-03 14:33:58.308484,5,2862.751588538007,518.65,4128,381,3,mobile,USA,1,0,0,1,0,0,0
T4539,U63,1381.32,withdrawal,fashion,2026-05-03 13:08:51.308484,8,2040.844168090317,659.52,4779,130,1,mobile,UK,1,0,0,0,0,0,0
T7049,U657,2355.4,transfer,gaming,2026-05-03 16:14:46.308484,6,1729.2214054133271,626.18,3435,151,0,mobile,USA,1,0,0,0,0,0,0
T6213,U1014,1746.34,transfer,travel,2026-05-03 15:24:14.308484,8,1962.1167577484994,215.78,1572,458,2,web,UK,1,0,0,0,1,0,0
T11843,U247,825.6,transfer,electronics,2026-05-03 19:06:07.308484,8,2002.552689863838,1176.95,2530,341,0,web,Germany,1,0,0,1,1,0,0
T3551,U473,1848.92,payment,fashion,2026-05-03 12:11:20.308484,6,1263.891585402534,585.03,3750,532,0,web,UK,1,0,0,0,1,0,0
T119,U1040,6742.33,withdrawal,grocery,2026-05-03 11:44:29.308484,2,2927.6456129134194,3814.68,5668,727,1,mobile,UK,1,1,0,0,0,0,0
T5554,U1044,4150.15,withdrawal,travel,2026-05-03 16:34:33.308484,6,2940.980561847815,1209.17,1369,1870,3,mobile,India,0,0,0,0,0,0,0
T6665,U435,1356.73,payment,grocery,2026-05-03 15:24:35.308484,2,1085.1809653046698,271.55,4353,1158,0,mobile,Germany,1,0,0,0,0,0,0
T7592,U713,4079.44,withdrawal,gaming,2026-05-03 15:22:29.308484,10,2985.3255048452043,1094.11,1123,1722,2,web,USA,1,0,1,1,0,0,0
T8106,U546,561.62,withdrawal,grocery,2026-05-03 16:26:49.308484,9,657.9797403307862,96.36,2819,942,0,mobile,UK,1,0,1,0,1,0,1
T3252,U185,2315.1,payment,gaming,2026-05-03 16:04:27.308484,1,2350.0187819319463,34.92,2760,1373,1,mobile,Germany,1,0,0,1,1,0,0
T9584,U1143,50.0,payment,grocery,2026-05-03 17:10:51.308484,9,704.5073238013298,654.51,2589,1779,1,web,Germany,1,0,1,0,0,0,0
T10386,U562,279.41,payment,grocery,2026-05-03 19:36:48.308484,2,1733.4834930155619,1454.07,2381,451,0,web,Germany,1,0,0,0,1,0,0
T9090,U807,2182.72,payment,electronics,2026-05-03 13:06:41.308484,10,1700.1603695779286,482.56,505,1810,2,web,India,0,0,1,1,0,0,0
T8983,U29,1765.56,withdrawal,fashion,2026-05-03 16:02:40.308484,6,2084.5121303677415,318.95,2218,922,0,web,Germany,1,0,0,0,0,0,0
T10407,U556,2455.18,payment,electronics,2026-05-03 22:49:17.308484,9,2348.49532069446,106.68,1445,1206,0,mobile,Germany,1,0,1,1,1,0,0
T6930,U528,2425.07,withdrawal,electronics,2026-05-03 17:42:32.308484,5,2236.2969064284134,188.77,909,1091,1,web,India,0,0,0,0,0,0,0
T8446,U418,2848.53,payment,travel,2026-05-03 17:00:03.308484,1,2232.083880769757,616.45,312,180,0,mobile,India,0,0,0,0,0,0,0
T991,U753,602.72,transfer,electronics,2026-05-03 10:56:37.308484,9,632.6147029925709,29.89,4244,348,0,mobile,India,0,0,1,0,0,0,0
T118,U988,1053.52,transfer,grocery,2026-05-03 10:30:40.308484,7,2813.1207935391644,1759.6,6384,1943,0,web,UAE,1,0,0,0,0,0,0
T1583,U783,50.0,transfer,travel,2026-05-03 11:55:38.308484,4,566.9264642578196,516.93,1715,1689,1,mobile,USA,1,0,0,0,0,0,0
T5868,U712,3291.3,withdrawal,gaming,2026-05-03 13:30:50.308484,10,2552.304682184014,739.0,1613,941,1,web,UK,1,0,1,0,0,0,0
T6762,U977,2464.16,payment,gaming,2026-05-03 15:16:48.308484,7,2845.8657538959797,381.71,814,1178,0,web,UAE,1,0,0,1,0,0,0
T1475,U641,2227.89,transfer,gaming,2026-05-03 12:07:33.308484,9,2498.2250147605364,270.34,2474,1221,1,mobile,Germany,1,0,1,0,0,0,0
T10035,U1129,2682.66,transfer,travel,2026-05-03 19:57:35.308484,7,2553.6281344136232,129.03,1778,1004,0,web,Germany,1,0,0,0,0,0,0
T9162,U68,753.43,withdrawal,gaming,2026-05-03 18:02:53.308484,6,1109.270880183513,355.84,4506,484,1,web,UK,1,0,0,1,0,0,0
T283,U1029,443.98,withdrawal,fashion,2026-05-03 11:03:43.308484,11,577.3894772983588,133.41,3040,448,1,mobile,UK,1,0,1,0,0,0,0
T3085,U70,678.08,withdrawal,travel,2026-05-03 12:58:45.308484,6,2191.9982861153285,1513.92,796,209,0,mobile,USA,1,0,0,0,0,0,1
T3730,U783,2110.46,withdrawal,grocery,2026-05-03 13:48:32.308484,1,1552.6737075225712,557.79,3275,1938,1,web,India,0,0,0,1,0,0,0
T7156,U226,3468.75,withdrawal,grocery,2026-05-03 14:48:27.308484,8,2820.060886517315,648.69,4296,1203,0,mobile,UAE,1,0,0,0,0,0,0
T8110,U885,948.42,withdrawal,grocery,2026-05-03 18:47:38.308484,5,801.343150859974,147.08,831,173,0,mobile,UAE,1,0,0,1,0,0,0
